txn_id,timestamp,merchant_id,acquirer_id,amount,is_refund,is_chargeback
T422,2025-09-26T14:21:23.316172,M039,A4,26.13,0,0
T423,2025-09-26T08:43:45.316172,M039,A1,26.23,0,0
T424,2025-09-26T04:17:08.316172,M039,A4,25.66,0,0
T425,2025-09-25T16:32:52.316172,M040,A5,45.7,0,0
T426,2025-09-26T07:10:57.316172,M040,A1,80.61,0,0
T427,2025-09-26T04:01:15.316172,M040,A4,32.84,1,0
T428,2025-09-25T19:57:08.316172,M040,A2,23.23,0,0
T429,2025-09-26T11:36:58.316172,M040,A1,8.85,0,0
T430,2025-09-26T10:43:23.316172,M040,A2,35.06,0,0
T431,2025-09-26T03:22:15.316172,M040,A1,6.05,0,0
T432,2025-09-26T14:38:13.316172,M040,A2,16.84,0,0
T433,2025-09-25T16:19:28.316172,M040,A2,8.77,0,0
T434,2025-09-26T09:05:23.316172,M040,A3,27.77,0,0
T435,2025-09-25T16:50:37.316172,M040,A1,62.39,0,0
T436,2025-09-26T12:33:24.316172,M040,A5,59.95,0,0
T437,2025-09-26T10:05:59.316172,M040,A2,20.94,0,0
T438,2025-09-26T05:04:55.316172,M040,A3,16.24,0,0
T439,2025-09-26T13:57:42.316172,M040,A3,27.31,0,0
T440,2025-09-25T21:06:07.316172,M040,A4,21.85,0,0
T441,2025-09-26T12:47:22.316172,M040,A3,5.62,0,0
T442,2025-09-26T07:15:12.316172,M040,A5,15.55,0,0
T443,2025-09-26T04:37:20.316172,M040,A5,8.8,0,0
T444,2025-09-25T19:15:15.316172,M041,A1,34.48,0,0
T445,2025-09-26T13:04:23.316172,M041,A3,10.2,0,0
T446,2025-09-26T04:41:30.316172,M041,A5,18.18,0,0
T447,2025-09-25T23:56:46.316172,M041,A4,23.95,0,0
T448,2025-09-25T18:05:57.316172,M041,A3,20.22,0,0
T449,2025-09-25T19:47:04.316172,M041,A5,8.59,0,0
T450,2025-09-26T07:03:23.316172,M041,A2,5.46,0,0
T451,2025-09-25T15:16:35.316172,M041,A3,11.9,0,0
T452,2025-09-26T08:13:12.316172,M042,A3,25.27,0,0
T453,2025-09-25T18:46:16.316172,M042,A5,16.93,0,0
T454,2025-09-25T21:32:55.316172,M042,A3,32.88,0,0
T455,2025-09-25T22:47:13.316172,M042,A5,15.43,0,0
T456,2025-09-25T17:24:47.316172,M042,A3,24.52,0,0
T457,2025-09-26T04:18:48.316172,M042,A1,7.91,0,0
T458,2025-09-25T16:05:56.316172,M042,A5,42.61,0,0
T459,2025-09-25T15:01:37.316172,M042,A4,12.72,0,0
T460,2025-09-26T04:21:30.316172,M042,A5,5.58,0,0
T461,2025-09-25T18:41:34.316172,M042,A1,18.03,0,0
T462,2025-09-26T02:48:59.316172,M042,A5,52.77,0,0
T463,2025-09-26T00:35:44.316172,M042,A4,57.45,0,0
T464,2025-09-26T11:18:00.316172,M042,A4,14.58,0,0
T465,2025-09-26T06:15:32.316172,M042,A4,38.33,0,0
T466,2025-09-26T13:07:08.316172,M042,A4,5.25,0,0
T467,2025-09-26T02:36:14.316172,M042,A3,32.84,0,0
T468,2025-09-26T08:04:43.316172,M042,A3,16.54,0,0
T469,2025-09-25T16:35:52.316172,M042,A5,31.13,0,0
T470,2025-09-26T00:01:37.316172,M042,A5,9.33,0,0
T471,2025-09-26T07:19:12.316172,M042,A1,7.87,0,0
T472,2025-09-26T00:52:50.316172,M042,A1,16.44,0,0
T473,2025-09-25T19:55:06.316172,M043,A1,63.77,0,0
T474,2025-09-26T07:28:48.316172,M043,A1,15.16,0,0
T475,2025-09-26T09:56:13.316172,M043,A2,24.68,0,0
T476,2025-09-25T15:16:30.316172,M043,A5,15.36,0,0
T477,2025-09-26T12:39:59.316172,M043,A1,19.89,0,0
T478,2025-09-25T19:10:39.316172,M043,A1,142.98,0,0
T479,2025-09-25T21:43:34.316172,M043,A3,10.15,0,0
T480,2025-09-26T14:42:30.316172,M043,A1,49.77,0,0
T481,2025-09-26T14:17:50.316172,M043,A5,15.63,0,0
T482,2025-09-26T06:18:50.316172,M043,A2,21.29,0,0
T483,2025-09-26T10:11:51.316172,M044,A3,11.46,0,0
T484,2025-09-25T20:27:34.316172,M044,A3,9.25,0,0
T485,2025-09-25T15:26:46.316172,M044,A4,21.42,0,0
T486,2025-09-25T20:48:46.316172,M044,A3,17.2,0,0
T487,2025-09-26T12:21:06.316172,M044,A1,66.05,0,0
T488,2025-09-26T00:59:29.316172,M044,A5,15.14,0,0
T489,2025-09-25T20:47:55.316172,M044,A1,25.76,0,0
T490,2025-09-26T04:09:33.316172,M045,A1,24.76,0,0
T491,2025-09-25T15:34:23.316172,M045,A2,118.41,0,0
T492,2025-09-26T00:41:55.316172,M045,A5,6.75,0,0
T493,2025-09-26T04:25:27.316172,M045,A4,15.21,0,0
T494,2025-09-26T02:53:55.316172,M045,A3,26.24,0,0
T495,2025-09-25T19:53:45.316172,M045,A5,20.12,0,0
T496,2025-09-26T03:22:11.316172,M045,A5,53.43,0,0
T497,2025-09-26T02:27:29.316172,M045,A3,136.64,0,0
T498,2025-09-25T21:49:18.316172,M045,A2,25.73,0,0
T499,2025-09-26T05:23:44.316172,M045,A1,8.18,0,0
T500,2025-09-25T18:24:24.316172,M045,A4,39.59,0,0
T501,2025-09-25T21:22:48.316172,M045,A5,11.11,0,0
T502,2025-09-26T12:29:45.316172,M045,A5,12.76,0,0
T503,2025-09-25T20:32:47.316172,M045,A4,16.43,0,0
T504,2025-09-25T23:07:35.316172,M045,A4,19.68,0,0
T505,2025-09-25T18:32:27.316172,M046,A3,17.07,0,0
T506,2025-09-26T01:57:42.316172,M046,A2,3.66,0,0
T507,2025-09-26T14:12:57.316172,M046,A5,11.82,0,0
T508,2025-09-25T23:21:38.316172,M046,A4,36.58,0,0
T509,2025-09-25T22:48:43.316172,M046,A2,16.79,0,0
T510,2025-09-25T22:08:31.316172,M046,A3,16.36,0,0
T511,2025-09-25T21:52:06.316172,M046,A3,10.26,0,0
T512,2025-09-26T09:09:00.316172,M046,A4,10.89,0,0
T513,2025-09-26T11:02:21.316172,M046,A2,13.3,0,0
T514,2025-09-26T12:59:37.316172,M046,A2,20.73,0,0
T515,2025-09-25T16:23:10.316172,M046,A1,28.29,0,0
T516,2025-09-26T06:21:44.316172,M046,A4,12.18,0,0
T517,2025-09-26T14:28:53.316172,M046,A4,23.38,0,0
T518,2025-09-25T16:51:31.316172,M047,A5,8.71,0,0
T519,2025-09-26T13:06:25.316172,M047,A3,25.66,0,0
T520,2025-09-25T23:11:19.316172,M047,A4,5.22,0,0
T521,2025-09-26T01:38:14.316172,M047,A1,43.54,0,0
T522,2025-09-25T23:45:00.316172,M047,A1,30.15,0,0
T523,2025-09-26T08:16:45.316172,M047,A1,8.0,0,0
T524,2025-09-25T16:38:18.316172,M047,A3,21.22,0,0
T525,2025-09-25T23:46:38.316172,M047,A5,31.26,0,0
T526,2025-09-25T23:12:54.316172,M047,A3,12.07,0,0
T527,2025-09-26T03:17:28.316172,M047,A3,13.76,0,0
T528,2025-09-26T03:30:52.316172,M047,A3,4.22,0,0
T529,2025-09-25T21:32:05.316172,M047,A4,24.77,0,0
T530,2025-09-26T09:37:49.316172,M048,A1,42.99,0,0
T531,2025-09-26T12:45:06.316172,M048,A1,118.11,0,0
T532,2025-09-25T16:25:34.316172,M048,A1,23.83,0,0
T533,2025-09-26T14:12:06.316172,M048,A4,67.46,0,0
T534,2025-09-26T09:01:35.316172,M048,A3,9.08,0,0
T535,2025-09-26T02:51:52.316172,M048,A5,9.36,0,0
T536,2025-09-26T06:00:04.316172,M048,A1,25.67,0,0
T537,2025-09-26T02:51:15.316172,M048,A5,22.24,0,0
T538,2025-09-25T16:58:24.316172,M048,A4,11.78,0,0
T539,2025-09-25T17:26:00.316172,M049,A4,24.43,0,0
T540,2025-09-26T06:31:22.316172,M049,A5,35.52,0,0
T541,2025-09-26T10:52:36.316172,M049,A3,29.1,0,0
T542,2025-09-26T01:13:29.316172,M049,A2,133.53,0,0
T543,2025-09-26T01:39:01.316172,M049,A3,52.37,0,0
T544,2025-09-25T21:11:05.316172,M049,A5,30.52,0,0
T545,2025-09-26T10:36:28.316172,M049,A4,28.08,0,0
T546,2025-09-26T08:10:46.316172,M049,A4,22.22,1,0
T547,2025-09-25T14:50:04.316172,M049,A2,16.68,0,0
T548,2025-09-26T13:25:15.316172,M050,A3,25.57,0,0
T549,2025-09-26T13:30:19.316172,M050,A5,43.05,0,0
T550,2025-09-25T20:13:33.316172,M050,A3,18.46,0,0
T551,2025-09-26T04:48:09.316172,M050,A3,8.92,0,0
T552,2025-09-26T08:18:56.316172,M050,A2,12.02,0,0
T553,2025-09-26T12:27:16.316172,M050,A1,18.29,0,0
T554,2025-09-26T12:05:16.316172,M050,A4,24.43,0,0
T555,2025-09-26T05:44:45.316172,M050,A3,55.89,0,0
T556,2025-09-25T18:40:11.316172,M050,A3,21.27,0,0
T557,2025-09-25T18:16:57.316172,M050,A3,18.54,0,0
T558,2025-09-25T21:23:48.316172,M050,A4,15.89,0,0
T559,2025-09-25T17:44:34.316172,M050,A2,24.11,0,0
T560,2025-09-25T17:50:31.316172,M050,A3,10.79,0,0
T561,2025-09-26T00:29:47.316172,M050,A5,9.77,0,0
T562,2025-09-25T19:51:16.316172,M051,A5,12.2,0,0
T563,2025-09-25T21:51:30.316172,M051,A2,55.76,0,0
T564,2025-09-25T23:40:39.316172,M051,A1,32.72,0,0
T565,2025-09-26T08:05:42.316172,M051,A4,15.81,0,0
T566,2025-09-26T01:41:27.316172,M051,A5,14.14,0,0
T567,2025-09-26T04:46:42.316172,M051,A3,52.61,0,0
T568,2025-09-25T15:12:42.316172,M051,A4,21.12,0,0
T569,2025-09-25T16:35:45.316172,M051,A2,9.97,0,0
T570,2025-09-26T09:30:22.316172,M052,A2,50.89,0,0
T571,2025-09-25T16:19:41.316172,M052,A5,29.9,0,0
T572,2025-09-26T12:27:00.316172,M052,A5,11.27,0,0
T573,2025-09-26T10:28:41.316172,M052,A4,34.25,0,0
T574,2025-09-26T12:45:12.316172,M052,A5,23.8,0,0
T575,2025-09-25T23:39:19.316172,M052,A4,21.72,0,0
T576,2025-09-25T23:03:14.316172,M052,A2,22.47,0,0
T577,2025-09-25T17:10:45.316172,M052,A2,14.16,0,0
T578,2025-09-26T04:59:08.316172,M052,A1,26.77,0,0
T579,2025-09-26T13:09:19.316172,M052,A5,9.34,0,0
T580,2025-09-26T02:05:46.316172,M053,A5,12.76,0,0
T581,2025-09-25T23:14:22.316172,M053,A1,10.33,0,0
T582,2025-09-26T04:38:15.316172,M053,A3,32.5,0,0
T583,2025-09-26T08:47:06.316172,M053,A4,29.52,0,0
T584,2025-09-26T00:45:24.316172,M053,A5,100.81,0,0
T585,2025-09-26T05:06:51.316172,M053,A4,22.19,0,0
T586,2025-09-26T05:03:32.316172,M053,A3,13.35,0,0
T587,2025-09-25T20:07:52.316172,M053,A5,8.71,0,0
T588,2025-09-25T17:26:52.316172,M053,A5,39.04,0,0
T589,2025-09-25T17:38:10.316172,M053,A5,28.39,0,0
T590,2025-09-26T10:37:18.316172,M053,A4,13.9,0,0
T591,2025-09-25T20:23:48.316172,M053,A1,15.89,0,0
T592,2025-09-26T02:13:38.316172,M054,A4,50.13,0,0
T593,2025-09-25T20:17:38.316172,M054,A3,12.13,1,0
T594,2025-09-25T21:38:57.316172,M054,A1,12.18,0,0
T595,2025-09-26T02:02:15.316172,M054,A5,30.31,0,0
T596,2025-09-26T07:34:44.316172,M054,A5,18.55,0,0
T597,2025-09-26T07:54:17.316172,M054,A3,19.2,0,0
T598,2025-09-26T02:25:10.316172,M054,A1,21.65,0,0
T599,2025-09-25T22:02:00.316172,M054,A2,12.0,1,0
T600,2025-09-26T14:28:28.316172,M054,A3,38.81,0,0
T601,2025-09-25T19:25:13.316172,M054,A2,24.86,0,0
T602,2025-09-26T09:12:38.316172,M054,A3,19.87,0,0
T603,2025-09-25T15:43:12.316172,M055,A2,8.4,0,0
T604,2025-09-26T13:38:03.316172,M055,A4,26.6,0,0
T605,2025-09-26T12:44:07.316172,M055,A5,9.5,0,0
T606,2025-09-26T06:20:10.316172,M055,A5,3.87,0,0
T607,2025-09-26T11:29:49.316172,M055,A1,6.2,0,0
T608,2025-09-26T12:00:03.316172,M055,A2,24.07,0,0
T609,2025-09-26T00:01:16.316172,M056,A2,10.08,0,0
T610,2025-09-25T17:02:15.316172,M056,A5,15.46,0,0
T611,2025-09-25T21:26:52.316172,M056,A1,16.24,0,0
T612,2025-09-25T20:58:56.316172,M056,A2,21.8,0,0
T613,2025-09-26T12:21:38.316172,M056,A1,10.07,0,0
T614,2025-09-26T14:34:03.316172,M056,A1,26.3,0,0
T615,2025-09-25T20:36:08.316172,M056,A1,13.19,0,0
T616,2025-09-26T09:28:06.316172,M056,A2,60.83,0,0
T617,2025-09-26T08:04:39.316172,M056,A1,34.24,0,0
T618,2025-09-26T07:53:42.316172,M056,A2,11.06,0,0
T619,2025-09-26T04:27:18.316172,M056,A4,47.88,0,0
T620,2025-09-25T19:29:46.316172,M056,A1,13.11,0,0
T621,2025-09-26T02:55:48.316172,M056,A4,24.89,0,0
T622,2025-09-26T12:48:45.316172,M056,A3,18.64,0,0
T623,2025-09-25T23:23:24.316172,M056,A1,9.79,0,0
T624,2025-09-26T09:18:20.316172,M056,A1,5.52,0,0
T625,2025-09-26T10:06:18.316172,M056,A2,16.33,0,0
T626,2025-09-26T00:01:30.316172,M056,A2,17.6,0,0
T627,2025-09-25T18:34:31.316172,M056,A1,28.98,0,0
T628,2025-09-26T00:03:36.316172,M056,A2,9.95,0,0
T629,2025-09-25T17:53:29.316172,M056,A1,11.79,0,0
T630,2025-09-25T22:22:39.316172,M056,A2,18.16,0,0
T631,2025-09-25T16:26:46.316172,M057,A5,15.99,0,0
T632,2025-09-25T23:18:41.316172,M057,A4,3.24,0,0
T633,2025-09-26T02:36:23.316172,M057,A3,7.27,0,0
T634,2025-09-25T15:54:27.316172,M057,A1,41.7,1,0
T635,2025-09-25T21:38:53.316172,M057,A1,56.64,0,0
T636,2025-09-26T05:24:54.316172,M057,A2,52.85,0,0
T637,2025-09-25T21:17:29.316172,M057,A3,16.83,0,0
T638,2025-09-26T09:55:17.316172,M058,A2,10.86,0,0
T639,2025-09-26T04:31:25.316172,M058,A3,10.88,0,0
T640,2025-09-25T19:45:37.316172,M058,A4,9.65,0,0
T641,2025-09-26T14:20:39.316172,M058,A5,13.95,0,0
T642,2025-09-26T10:26:22.316172,M058,A3,17.71,0,0
T643,2025-09-25T19:02:08.316172,M058,A4,19.86,0,0
T644,2025-09-25T22:18:58.316172,M058,A3,9.99,0,0
T645,2025-09-25T15:50:08.316172,M058,A1,34.49,0,0
T646,2025-09-26T08:31:58.316172,M058,A1,52.88,0,0
T647,2025-09-25T20:05:45.316172,M058,A1,11.91,0,0
T648,2025-09-26T09:04:48.316172,M058,A5,83.39,0,0
T649,2025-09-25T16:44:04.316172,M058,A3,42.15,0,0
T650,2025-09-26T08:25:57.316172,M058,A1,23.18,0,0
T651,2025-09-26T08:19:27.316172,M058,A1,49.27,0,0
T652,2025-09-26T07:35:30.316172,M058,A4,19.58,0,0
T653,2025-09-25T15:02:26.316172,M058,A5,20.22,0,0
T654,2025-09-25T21:42:58.316172,M058,A4,10.41,0,0
T655,2025-09-26T07:59:38.316172,M058,A4,11.56,0,0
T656,2025-09-26T05:52:43.316172,M058,A1,14.46,0,0
T657,2025-09-25T22:45:22.316172,M059,A5,128.09,0,0
T658,2025-09-25T15:06:54.316172,M059,A4,13.8,0,0
T659,2025-09-26T04:45:20.316172,M059,A2,15.11,0,0
T660,2025-09-25T18:07:16.316172,M059,A2,22.71,0,0
T661,2025-09-25T20:29:51.316172,M059,A5,23.24,0,0
T662,2025-09-26T07:35:50.316172,M059,A1,7.73,0,0
T663,2025-09-26T14:05:56.316172,M059,A4,13.72,0,0
T664,2025-09-26T06:08:51.316172,M059,A5,20.21,0,0
T665,2025-09-26T08:55:20.316172,M059,A4,35.73,0,0
T666,2025-09-26T10:42:13.316172,M059,A5,16.77,0,0
T667,2025-09-26T11:53:57.316172,M059,A4,26.5,0,0
T668,2025-09-25T20:53:55.316172,M059,A1,23.36,0,0
T669,2025-09-25T17:07:25.316172,M060,A1,4.08,0,0
T670,2025-09-25T17:48:59.316172,M060,A3,15.52,0,0
T671,2025-09-25T15:39:09.316172,M060,A1,18.29,0,0
T672,2025-09-26T11:02:28.316172,M060,A1,58.55,0,0
T673,2025-09-26T01:28:56.316172,M060,A5,5.08,0,0
T674,2025-09-25T19:40:26.316172,M060,A5,25.78,0,0
T675,2025-09-26T10:22:22.316172,M060,A4,11.19,0,0
T676,2025-09-26T11:21:19.316172,M060,A1,11.21,0,0
T677,2025-09-25T23:35:36.316172,M060,A3,41.16,0,0
T678,2025-09-25T18:46:19.316172,M060,A2,4.33,0,0
T679,2025-09-26T11:03:19.316172,M060,A4,9.37,0,0
T680,2025-09-26T08:46:22.316172,M060,A1,7.99,0,0
T681,2025-09-27T04:42:17.316172,M001,A4,68.59,0,0
T682,2025-09-27T07:48:31.316172,M001,A5,8.0,0,0
T683,2025-09-27T11:55:00.316172,M001,A5,3.54,0,0
T684,2025-09-26T21:22:23.316172,M001,A3,10.48,0,0
T685,2025-09-26T18:13:22.316172,M001,A5,65.43,0,0
T686,2025-09-27T03:52:03.316172,M001,A3,38.19,0,0
T687,2025-09-26T23:45:00.316172,M001,A4,18.22,0,0
T688,2025-09-27T02:27:18.316172,M001,A4,4.56,0,0
T689,2025-09-27T05:32:23.316172,M002,A5,53.43,0,0
T690,2025-09-26T18:19:16.316172,M002,A5,13.69,0,0
T691,2025-09-27T11:49:41.316172,M002,A2,54.07,0,0
T692,2025-09-27T01:28:56.316172,M002,A2,36.73,0,0
T693,2025-09-27T12:09:24.316172,M002,A5,22.66,0,0
T694,2025-09-27T03:32:48.316172,M002,A4,59.69,0,0
T695,2025-09-27T03:02:33.316172,M002,A1,32.33,0,0
T696,2025-09-27T10:09:12.316172,M002,A5,148.85,0,0
T697,2025-09-27T11:30:56.316172,M002,A1,18.6,0,0
T698,2025-09-27T08:33:17.316172,M002,A1,4.29,0,0
T699,2025-09-26T22:24:49.316172,M002,A4,13.82,0,0
T700,2025-09-26T23:57:02.316172,M002,A3,29.93,0,0
T701,2025-09-27T07:53:13.316172,M002,A2,21.56,0,0
T702,2025-09-27T08:06:31.316172,M002,A4,37.44,0,0
T703,2025-09-27T06:41:05.316172,M002,A5,29.0,0,0
T704,2025-09-26T18:47:42.316172,M002,A2,13.42,0,0
T705,2025-09-26T23:03:55.316172,M002,A3,44.77,0,0
T706,2025-09-27T04:45:49.316172,M002,A5,12.67,0,0
T707,2025-09-27T00:41:45.316172,M002,A3,19.04,0,0
T708,2025-09-27T05:39:44.316172,M003,A4,17.66,0,0
T709,2025-09-27T11:02:47.316172,M003,A2,36.99,0,0
T710,2025-09-27T11:46:28.316172,M003,A5,100.88,0,0
T711,2025-09-26T16:17:16.316172,M003,A4,34.49,0,0
T712,2025-09-27T12:42:40.316172,M003,A3,9.8,0,0
T713,2025-09-27T05:09:28.316172,M003,A2,20.61,1,0
T714,2025-09-26T20:18:08.316172,M003,A2,42.93,0,0
T715,2025-09-27T02:21:00.316172,M003,A5,32.05,0,0
T716,2025-09-27T14:37:37.316172,M003,A2,22.59,1,0
T717,2025-09-27T08:13:26.316172,M003,A1,14.73,0,0
T718,2025-09-27T05:44:16.316172,M003,A3,69.16,0,0
T719,2025-09-27T05:45:28.316172,M003,A1,31.19,0,0
T720,2025-09-27T01:58:56.316172,M003,A4,24.51,0,0
T721,2025-09-27T07:54:28.316172,M003,A1,13.32,0,0
T722,2025-09-27T05:04:23.316172,M003,A4,10.66,0,0
T723,2025-09-27T06:15:01.316172,M003,A5,38.85,0,0
T724,2025-09-27T02:05:53.316172,M003,A3,28.62,0,0
T725,2025-09-27T06:35:39.316172,M004,A4,3.07,0,0
T726,2025-09-27T04:17:42.316172,M004,A5,12.67,0,0
T727,2025-09-26T20:10:17.316172,M004,A1,13.55,0,0
T728,2025-09-26T20:14:06.316172,M004,A3,52.16,0,0
T729,2025-09-27T05:22:10.316172,M004,A4,5.13,0,0
T730,2025-09-26T21:04:30.316172,M004,A5,22.99,0,0
T731,2025-09-27T13:19:19.316172,M004,A2,7.15,0,0
T732,2025-09-27T05:58:16.316172,M004,A2,15.73,0,0
T733,2025-09-27T00:11:27.316172,M004,A1,24.35,0,0
T734,2025-09-27T12:30:50.316172,M004,A4,15.84,0,0
T735,2025-09-26T23:11:12.316172,M004,A1,10.67,0,0
T736,2025-09-27T09:43:05.316172,M005,A4,14.99,0,0
T737,2025-09-27T09:38:40.316172,M005,A4,21.83,0,0
T738,2025-09-27T10:07:01.316172,M005,A2,12.28,0,0
T739,2025-09-26T20:16:41.316172,M005,A4,12.56,0,0
T740,2025-09-27T07:11:11.316172,M005,A5,20.27,0,0
T741,2025-09-27T06:29:34.316172,M005,A5,21.1,0,0
T742,2025-09-27T02:44:00.316172,M005,A4,7.12,0,0
T743,2025-09-27T13:40:41.316172,M005,A5,11.04,0,0
T744,2025-09-26T23:05:34.316172,M005,A2,5.37,0,0
T745,2025-09-27T01:40:39.316172,M006,A4,10.21,0,0
T746,2025-09-27T12:35:20.316172,M006,A4,8.04,0,0
T747,2025-09-27T03:13:53.316172,M006,A4,31.92,0,0
T748,2025-09-26T17:04:34.316172,M006,A4,22.38,0,0
T749,2025-09-27T14:08:03.316172,M006,A3,14.53,0,0
T750,2025-09-27T03:46:18.316172,M006,A2,26.69,0,0
T751,2025-09-27T00:22:04.316172,M006,A1,28.58,0,0
T752,2025-09-27T14:33:01.316172,M006,A1,12.33,0,0
T753,2025-09-27T03:08:32.316172,M006,A4,45.19,0,0
T754,2025-09-27T08:40:30.316172,M006,A4,7.87,0,0
T755,2025-09-27T03:28:21.316172,M006,A5,9.17,0,0
T756,2025-09-26T21:48:18.316172,M006,A1,42.27,0,0
T757,2025-09-27T09:40:09.316172,M006,A1,15.28,0,0
T758,2025-09-26T23:11:12.316172,M006,A4,11.75,0,0
T759,2025-09-27T11:15:49.316172,M006,A3,27.38,0,0
T760,2025-09-26T17:11:13.316172,M006,A4,21.6,0,0
T761,2025-09-27T04:04:43.316172,M006,A2,78.15,0,0
T762,2025-09-27T11:38:14.316172,M007,A2,17.71,0,0
T763,2025-09-27T05:24:05.316172,M007,A4,11.68,0,0
T764,2025-09-26T23:58:22.316172,M007,A3,27.41,0,0
T765,2025-09-27T07:33:24.316172,M007,A4,12.55,0,0
T766,2025-09-26T19:32:24.316172,M007,A5,38.07,0,0
T767,2025-09-26T17:07:03.316172,M007,A1,27.47,0,0
T768,2025-09-27T05:44:45.316172,M007,A3,9.47,0,0
T769,2025-09-27T14:00:35.316172,M007,A4,40.27,0,1
T770,2025-09-26T19:22:06.316172,M008,A3,27.47,0,0
T771,2025-09-26T20:47:39.316172,M008,A2,52.69,0,0
T772,2025-09-27T00:17:56.316172,M008,A4,21.77,0,0
T773,2025-09-27T07:42:00.316172,M008,A4,43.95,0,0
T774,2025-09-26T18:01:39.316172,M008,A4,14.41,0,0
T775,2025-09-27T00:13:38.316172,M008,A2,12.98,0,0
T776,2025-09-27T07:36:18.316172,M008,A3,12.29,0,0
T777,2025-09-27T14:40:55.316172,M008,A4,14.07,0,0
T778,2025-09-27T01:41:38.316172,M008,A4,13.62,0,0
T779,2025-09-27T08:04:55.316172,M008,A4,12.21,0,0
T780,2025-09-26T19:10:27.316172,M008,A1,5.86,0,0
T781,2025-09-26T19:29:48.316172,M008,A4,47.38,0,0
T782,2025-09-27T09:30:18.316172,M008,A3,27.48,0,0
T783,2025-09-27T04:21:11.316172,M008,A3,10.24,0,0
T784,2025-09-26T20:16:36.316172,M008,A3,52.98,0,0
T785,2025-09-27T09:43:18.316172,M008,A5,83.9,0,0
T786,2025-09-27T07:41:40.316172,M008,A2,3.18,0,0
T787,2025-09-26T17:51:18.316172,M008,A3,46.27,1,0
T788,2025-09-26T17:42:21.316172,M008,A5,242.44,0,0
T789,2025-09-27T13:47:47.316172,M008,A3,13.49,0,0
T790,2025-09-26T18:47:05.316172,M008,A1,18.13,0,0
T791,2025-09-27T00:22:45.316172,M008,A5,10.0,0,0
T792,2025-09-26T16:36:48.316172,M008,A5,14.46,0,0
T793,2025-09-27T13:03:40.316172,M009,A2,16.59,0,0
T794,2025-09-26T23:09:06.316172,M009,A1,39.54,0,0
T795,2025-09-26T14:52:30.316172,M009,A1,61.28,0,0
T796,2025-09-27T06:31:02.316172,M009,A4,20.39,0,0
T797,2025-09-27T04:21:49.316172,M009,A2,35.7,0,0
T798,2025-09-27T04:30:44.316172,M009,A2,21.53,0,0
T799,2025-09-27T12:25:48.316172,M009,A1,11.7,0,0
T800,2025-09-27T12:30:00.316172,M009,A1,18.35,0,0
T801,2025-09-26T16:32:41.316172,M009,A2,44.63,0,0
T802,2025-09-26T16:28:23.316172,M009,A1,16.99,0,0
T803,2025-09-26T21:12:24.316172,M010,A1,24.38,0,0
T804,2025-09-27T10:18:02.316172,M010,A3,13.64,0,0
T805,2025-09-26T22:06:54.316172,M010,A2,44.69,0,0
T806,2025-09-27T02:40:44.316172,M010,A3,8.56,0,0
T807,2025-09-26T14:47:22.316172,M010,A3,31.95,0,0
T808,2025-09-27T00:54:43.316172,M010,A5,63.76,0,0
T809,2025-09-26T23:58:42.316172,M010,A5,15.69,0,0
T810,2025-09-26T21:16:56.316172,M010,A5,17.34,0,0
T811,2025-09-27T14:09:43.316172,M010,A4,44.13,0,0
T812,2025-09-27T14:25:00.316172,M010,A5,29.47,0,0
T813,2025-09-27T00:40:29.316172,M010,A4,101.8,0,0
T814,2025-09-27T06:52:52.316172,M010,A1,31.12,0,0
T815,2025-09-26T17:53:48.316172,M010,A2,45.34,0,0
T816,2025-09-27T09:26:55.316172,M010,A1,29.05,0,0
T817,2025-09-26T23:50:18.316172,M010,A4,20.97,0,0
T818,2025-09-26T16:10:01.316172,M010,A3,16.0,0,0
T819,2025-09-27T09:26:22.316172,M010,A2,57.88,0,0
T820,2025-09-26T22:23:21.316172,M010,A5,77.39,0,0
T821,2025-09-26T16:36:08.316172,M010,A5,47.1,0,0
T822,2025-09-26T19:09:17.316172,M010,A1,23.8,0,0
T823,2025-09-27T06:41:03.316172,M010,A5,17.28,0,0
T824,2025-09-26T23:01:48.316172,M010,A2,52.67,0,0
T825,2025-09-27T10:06:02.316172,M010,A3,67.28,0,0
T826,2025-09-27T01:08:19.316172,M011,A5,38.87,0,0
T827,2025-09-26T21:09:07.316172,M011,A1,4.72,0,0
T828,2025-09-26T22:42:01.316172,M011,A5,35.7,0,0
T829,2025-09-26T17:35:02.316172,M011,A2,9.94,0,0
T830,2025-09-27T06:58:03.316172,M011,A3,17.7,0,0
T831,2025-09-27T09:27:30.316172,M011,A3,4.9,0,0
T832,2025-09-26T19:25:52.316172,M011,A2,42.57,0,0
T833,2025-09-27T02:01:12.316172,M011,A1,22.16,0,0
T834,2025-09-26T15:35:02.316172,M011,A5,11.94,0,0
T835,2025-09-27T11:37:53.316172,M011,A1,15.64,0,0
T836,2025-09-27T01:38:33.316172,M011,A2,13.09,0,0
T837,2025-09-26T20:09:21.316172,M011,A4,13.93,0,0
T838,2025-09-26T21:38:02.316172,M011,A5,30.66,0,0
T839,2025-09-26T20:04:45.316172,M012,A1,25.75,0,0
T840,2025-09-26T22:48:07.316172,M012,A5,13.12,0,0
T841,2025-09-26T17:14:31.316172,M012,A2,31.28,0,0
T842,2025-09-27T10:29:16.316172,M012,A5,35.01,0,0
T843,2025-09-26T15:10:29.316172,M012,A3,10.03,0,0
T844,2025-09-27T12:05:41.316172,M012,A5,23.73,0,0
