account_id,ym,ending_balance
A000063,2023-04,4381.21
A000063,2023-06,4361.74
A000063,2023-08,4125.89
A000063,2023-09,3990.83
A000063,2023-10,3874.73
A000063,2023-11,3812.32
A000063,2023-12,3725.81
A000063,2024-01,5511.42
A000063,2024-02,7864.96
A000063,2024-03,7724.02
A000063,2024-04,10011.28
A000063,2024-05,10298.26
A000063,2024-06,10222.66
A000063,2024-07,10192.59
A000063,2024-08,10093.4
A000063,2024-09,10054.77
A000063,2024-10,11417.23
A000063,2024-11,11069.91
A000063,2024-12,11906.52
A000063,2025-01,11551.56
A000063,2025-02,11285.85
A000063,2025-03,11457.89
A000063,2025-04,11478.82
A000063,2025-05,13513.76
A000063,2025-06,13307.37
A000063,2025-07,13194.51
A000063,2025-08,13217.5
A000063,2025-09,13376.39
A000063,2025-10,13307.87
A000064,2024-10,-128.71
A000064,2024-11,-215.08
A000064,2025-02,-318.57
A000064,2025-03,2611.95
A000064,2025-04,2536.7
A000064,2025-05,4697.76
A000064,2025-06,4690.41
A000064,2025-07,4563.76
A000064,2025-08,4561.18
A000064,2025-09,4541.55
A000065,2023-07,-78.0
A000065,2023-09,-122.65
A000065,2023-12,-120.82
A000065,2024-03,837.44
A000065,2024-07,779.08
A000066,2024-05,-78.61
A000066,2024-08,-207.61
A000066,2025-04,-290.51
A000066,2025-06,-285.35
A000067,2022-02,2.49
A000067,2022-04,-6.58
A000067,2022-05,-229.36
A000067,2022-06,-292.76
A000067,2022-08,-335.79
A000067,2022-10,-246.61
A000067,2022-11,-489.88
A000067,2022-12,-554.24
A000067,2023-01,1385.71
A000067,2023-04,1279.26
A000067,2023-05,1206.81
A000067,2023-06,724.64
A000067,2023-07,623.31
A000067,2023-08,513.05
A000067,2023-09,670.64
A000067,2023-10,523.44
A000067,2023-11,406.4
A000067,2024-01,347.05
A000067,2024-04,134.88
A000067,2024-05,89.36
A000067,2024-06,1634.26
A000067,2024-07,1669.09
A000067,2024-08,1625.97
A000067,2024-09,1481.62
A000067,2024-10,1460.47
A000067,2024-11,1395.25
A000067,2025-01,1332.22
A000067,2025-04,1025.82
A000067,2025-05,978.21
A000067,2025-06,741.88
A000067,2025-07,607.92
A000067,2025-08,488.39
A000067,2025-09,330.74
A000068,2022-08,-149.12
A000068,2023-07,-183.63
A000068,2023-11,-231.52
A000068,2024-06,-191.14
A000068,2024-07,-214.54
A000068,2025-02,-322.52
A000068,2025-05,-448.92
A000068,2025-08,-417.53
A000069,2022-11,-142.89
A000069,2023-05,-128.7
A000069,2023-11,-164.01
A000069,2024-02,-165.25
A000069,2024-05,-242.37
A000069,2024-06,-303.22
A000069,2024-12,-396.01
A000069,2025-02,-528.94
A000069,2025-04,-577.71
A000069,2025-10,-1164.86
A000070,2025-01,-101.9
A000070,2025-02,-525.34
A000070,2025-03,-523.81
A000070,2025-04,-805.05
A000070,2025-05,-838.07
A000070,2025-10,-855.0
A000071,2024-10,-167.87
A000071,2024-11,-688.74
A000071,2024-12,1012.93
A000071,2025-01,745.42
A000071,2025-02,643.04
A000071,2025-03,610.42
A000071,2025-04,572.89
A000071,2025-05,183.58
A000071,2025-06,30.92
A000071,2025-07,-359.75
A000071,2025-08,-588.26
A000071,2025-09,-835.88
A000072,2024-10,1681.98
A000072,2024-11,1231.17
A000072,2024-12,903.11
A000072,2025-01,659.91
A000072,2025-02,305.19
A000072,2025-03,1903.01
A000072,2025-04,1421.36
A000072,2025-05,654.92
A000072,2025-06,3122.89
A000072,2025-07,6700.62
A000072,2025-08,7340.29
A000072,2025-09,10947.41
A000072,2025-10,10902.86
A000073,2023-07,2445.29
A000073,2023-10,2443.25
A000073,2024-04,2460.43
A000073,2024-05,2405.26
A000073,2024-07,2298.67
A000073,2024-08,1617.04
A000073,2024-10,1568.04
A000073,2025-01,1459.7
A000073,2025-09,1405.38
A000074,2025-03,-17.8
A000074,2025-04,-136.85
A000074,2025-08,-244.06
A000075,2023-12,-95.37
A000075,2024-01,-81.51
A000075,2024-02,-177.68
A000075,2024-03,-694.89
A000075,2024-04,-709.89
A000075,2024-05,-833.12
A000075,2024-06,395.44
A000075,2024-07,1829.5
A000075,2024-08,1239.45
A000075,2024-10,883.72
A000075,2024-11,2589.78
A000075,2024-12,3709.98
A000075,2025-01,3595.19
A000075,2025-02,3421.31
A000075,2025-03,3082.2
A000075,2025-04,2957.77
A000075,2025-05,3250.7
A000075,2025-06,4566.01
A000075,2025-07,4308.78
A000075,2025-08,6283.45
A000075,2025-09,6206.94
A000075,2025-10,6002.37
A000076,2023-04,-2.92
A000076,2023-05,2064.05
A000076,2023-06,4095.5
A000076,2023-07,3751.41
A000076,2023-08,3417.32
A000076,2023-09,3292.88
A000076,2024-05,3258.65
A000076,2024-06,3087.22
A000076,2024-10,3080.95
A000076,2025-01,3093.0
A000076,2025-02,3066.48
A000076,2025-04,3124.14
A000076,2025-07,3078.37
A000076,2025-08,2714.32
A000077,2024-01,1584.61
A000077,2024-02,1462.51
A000077,2024-03,1318.62
A000077,2024-04,1117.41
A000077,2024-05,1035.82
A000077,2024-06,899.6
A000077,2024-07,721.36
A000077,2024-08,5437.01
A000077,2024-09,7188.14
A000077,2024-10,7145.17
A000077,2024-11,7033.77
A000077,2024-12,6198.51
A000077,2025-01,6142.04
A000077,2025-04,6098.5
A000077,2025-05,5972.74
A000077,2025-06,5744.6
A000077,2025-07,5534.93
A000077,2025-09,5456.82
A000078,2024-01,-276.6
A000078,2024-02,-530.32
A000078,2024-03,-643.65
A000078,2024-04,-874.75
A000078,2024-05,-923.24
A000078,2024-07,-1002.38
A000078,2024-08,-636.26
A000078,2024-09,-740.03
A000078,2024-10,1727.62
A000078,2024-11,1572.31
A000078,2024-12,1361.66
A000078,2025-01,1206.33
A000078,2025-02,958.74
A000078,2025-03,914.54
A000078,2025-04,2058.94
A000078,2025-05,4139.15
A000078,2025-06,4134.15
A000078,2025-07,5523.66
A000078,2025-08,5114.85
A000078,2025-09,4346.53
A000079,2023-04,-504.35
A000079,2023-06,-576.93
A000079,2024-05,1570.48
A000079,2024-07,1526.69
A000079,2024-08,1459.08
A000079,2025-01,2765.81
A000079,2025-07,2642.74
A000080,2022-08,-28.22
A000080,2022-09,-136.21
A000080,2022-10,-85.46
A000080,2022-11,-82.85
A000080,2022-12,-196.89
A000080,2023-01,-275.78
A000080,2023-02,-540.77
A000080,2023-03,-625.21
A000080,2023-04,1434.25
A000080,2023-05,1268.79
A000080,2023-06,606.13
A000080,2023-07,172.5
A000080,2023-08,-302.59
A000080,2023-09,-377.51
A000080,2023-10,-533.56
A000080,2023-11,-594.84
A000080,2023-12,1024.97
A000080,2024-01,604.21
A000080,2024-02,447.26
A000080,2024-03,1875.67
A000080,2024-04,1869.74
A000080,2024-05,1752.48
A000080,2024-07,1238.2
A000080,2024-08,2856.95
A000080,2024-09,2623.41
A000080,2024-10,2528.48
A000080,2024-11,2537.21
A000080,2024-12,2160.84
A000080,2025-01,2083.41
A000080,2025-02,2147.54
A000080,2025-03,1832.47
A000080,2025-05,4148.43
A000080,2025-06,3922.96
A000080,2025-07,3792.94
A000080,2025-08,3687.06
A000080,2025-09,3566.57
A000080,2025-10,3330.78
A000081,2024-09,-267.04
A000081,2024-10,-1056.45
A000081,2024-11,612.96
A000081,2024-12,-164.85
A000081,2025-01,2401.46
A000081,2025-02,4370.48
A000081,2025-03,6825.29
A000081,2025-04,11925.21
A000081,2025-05,15878.12
A000081,2025-06,16776.19
A000081,2025-07,16339.22
A000081,2025-08,15641.25
A000081,2025-09,17801.17
A000081,2025-10,17609.2
A000082,2022-10,-86.49
A000082,2022-11,-246.67
A000082,2022-12,-322.3
A000082,2023-01,-473.98
A000082,2023-02,1938.89
A000082,2023-03,1920.54
A000082,2023-04,1813.63
A000082,2023-05,1507.24
A000082,2023-06,3520.65
A000082,2023-07,3480.53
A000082,2023-08,3491.8
A000082,2023-09,2953.54
A000082,2023-10,2709.6
A000082,2023-11,6686.83
A000082,2023-12,5843.85
A000082,2024-01,5655.16
A000082,2024-03,6278.17
A000082,2024-04,6141.26
A000082,2024-05,5729.12
A000082,2024-06,8474.12
A000082,2024-07,8175.73
A000082,2024-09,12356.62
A000082,2024-10,12270.82
A000082,2024-11,13765.69
A000082,2024-12,16019.65
A000082,2025-01,16053.53
A000082,2025-02,15531.66
A000082,2025-03,15547.02
A000082,2025-04,15236.86
A000082,2025-05,15254.76
A000082,2025-06,15174.76
A000082,2025-07,14167.14
A000082,2025-08,13868.82
A000082,2025-09,13721.22
A000082,2025-10,13603.34
A000083,2024-04,-166.49
A000083,2024-05,-450.25
A000083,2024-06,-604.65
A000083,2024-07,-644.33
A000083,2024-08,1014.28
A000083,2024-09,3279.14
A000083,2024-10,2787.16
A000083,2024-11,2709.69
A000083,2024-12,2082.17
A000083,2025-01,2024.71
A000083,2025-02,1531.77
A000083,2025-03,1323.81
A000083,2025-04,1099.83
A000083,2025-06,1210.05
A000083,2025-07,1023.96
A000083,2025-08,740.14
A000083,2025-09,703.64
A000083,2025-10,644.73
A000084,2023-04,-540.62
A000084,2023-05,-672.29
A000084,2023-06,-933.3
A000084,2023-07,-1026.33
A000084,2023-08,1102.4
A000084,2023-09,863.3
A000084,2023-10,3393.92
A000084,2023-11,3357.62
A000084,2023-12,3089.91
A000084,2024-01,5381.48
A000084,2024-02,5182.86
A000084,2024-03,6569.05
A000084,2024-04,5886.62
A000084,2024-05,5727.49
A000084,2024-06,5760.03
A000084,2024-07,5692.18
A000084,2024-09,8839.41
A000084,2024-10,8831.45
A000084,2024-11,8526.06
A000084,2024-12,8155.51
A000084,2025-01,7968.83
A000084,2025-02,7740.57
A000084,2025-03,7585.02
A000084,2025-04,7575.67
A000084,2025-05,7530.5
A000084,2025-06,7367.91
A000084,2025-07,7255.05
A000084,2025-08,7023.79
A000084,2025-09,6340.93
A000085,2024-10,-35.09
A000085,2024-11,1428.31
A000085,2024-12,1077.24
A000085,2025-01,3799.92
A000085,2025-03,3633.43
A000085,2025-04,3445.86
A000085,2025-05,2988.6
A000085,2025-06,4425.17
A000085,2025-07,4264.3
A000085,2025-08,5776.9
A000085,2025-09,5688.08
A000085,2025-10,5640.05
A000086,2024-10,-308.71
A000086,2024-11,813.41
A000086,2024-12,573.57
A000086,2025-01,2081.98
A000086,2025-02,1780.89
A000086,2025-03,1903.74
A000086,2025-04,1520.3
A000086,2025-05,1388.75
A000086,2025-06,3690.98
A000086,2025-08,3261.05
A000086,2025-09,3150.81
A000086,2025-10,3102.32
A000087,2022-10,-85.56
A000087,2022-11,-441.62
A000087,2022-12,-1089.05
A000087,2023-01,-812.59
A000087,2023-02,1392.12
A000087,2023-03,1377.12
A000087,2023-05,1367.7
A000087,2023-06,1304.78
A000087,2023-07,1291.04
A000087,2023-08,1276.86
A000087,2023-09,867.59
A000087,2023-10,2759.38
A000087,2023-11,2741.67
A000087,2023-12,5340.8
A000087,2024-01,5339.02
A000087,2024-02,5160.16
A000087,2024-03,4940.13
A000087,2024-04,4645.34
A000087,2024-05,4496.73
A000087,2024-06,7311.61
A000087,2024-07,7201.74
A000087,2024-09,6583.5
A000087,2024-10,6438.55
A000087,2024-11,6110.97
A000087,2024-12,5677.92
A000087,2025-01,5704.48
A000087,2025-02,5650.24
A000087,2025-03,5633.07
A000087,2025-04,7379.84
A000087,2025-05,7221.84
A000087,2025-06,8740.28
A000087,2025-07,8693.91
A000087,2025-08,8575.39
A000087,2025-09,10741.3
A000087,2025-10,12861.2
A000088,2023-12,331.13
A000088,2024-01,3697.24
A000088,2024-02,3521.99
A000088,2024-03,9638.41
A000088,2024-04,10927.4
A000088,2024-05,10460.74
A000088,2024-06,12695.37
A000088,2024-07,12362.24
A000088,2024-08,12244.55
A000088,2024-09,12043.46
A000088,2024-10,13041.5
A000088,2024-11,14062.47
A000088,2024-12,16567.91
A000088,2025-01,18123.37
A000088,2025-02,20256.21
A000088,2025-03,19935.69
A000088,2025-04,21200.12
A000088,2025-05,20205.62
A000088,2025-06,20034.21
A000088,2025-07,19502.37
A000088,2025-08,19191.55
A000088,2025-09,19117.07
A000088,2025-10,19133.78
A000089,2024-01,-55.37
A000089,2024-07,-463.18
A000089,2025-05,-449.54
A000089,2025-06,-541.23
A000089,2025-08,1656.17
A000090,2023-02,6.12
A000090,2023-03,-62.3
A000090,2023-05,-479.41
A000090,2023-06,-493.59
A000090,2023-10,-590.5
A000090,2023-11,-671.78
A000090,2024-03,-763.2
A000090,2024-07,-862.13
A000090,2025-02,-883.22
A000091,2022-12,-163.23
A000091,2023-01,-159.4
A000091,2023-02,-138.48
A000091,2023-03,-175.87
A000091,2023-04,-725.29
A000091,2023-05,-762.73
A000091,2023-06,-1031.8
A000091,2023-07,-1143.01
A000091,2023-08,-1162.16
A000091,2023-09,-1209.02
A000091,2023-10,-1380.21
A000091,2023-11,-1425.6
A000091,2023-12,-1608.68
A000091,2024-01,-1815.3
A000091,2024-02,380.01
A000091,2024-03,-667.13
A000091,2024-04,-638.23
A000091,2024-05,-681.6
A000091,2024-06,-1076.8
A000091,2024-07,686.99
A000091,2024-08,630.21
A000091,2024-09,533.89
A000091,2024-11,487.58
A000091,2024-12,2966.85
A000091,2025-01,5235.26
A000091,2025-02,5171.04
A000091,2025-03,5114.85
A000091,2025-04,4856.79
A000091,2025-05,6837.23
A000091,2025-06,6798.32
A000091,2025-07,6793.32
A000091,2025-08,6727.48
A000091,2025-09,6516.52
A000092,2024-06,-231.85
A000092,2024-07,-419.72
A000092,2024-08,-521.47
A000092,2024-09,-654.87
A000092,2024-10,-777.2
A000092,2024-11,-1196.13
A000092,2024-12,-1211.13
A000092,2025-01,-1534.25
A000092,2025-02,216.96
A000092,2025-03,-192.13
A000092,2025-04,-346.11
A000092,2025-05,1687.85
A000092,2025-06,1069.08
A000092,2025-07,1071.86
A000092,2025-08,858.68
A000093,2024-12,-246.86
A000093,2025-01,1315.29
A000093,2025-02,794.32
A000093,2025-03,1531.3
A000093,2025-04,1591.05
A000093,2025-05,1168.55
A000093,2025-06,1106.73
A000093,2025-07,3702.5
A000093,2025-08,3326.09
A000093,2025-09,3215.97
A000094,2024-03,-130.53
A000094,2024-04,-323.55
A000094,2024-05,-475.08
A000094,2024-06,-949.7
A000094,2024-07,383.07
A000094,2024-09,145.38
A000094,2024-10,1831.84
A000094,2024-11,1774.11
A000094,2024-12,4902.94
A000094,2025-01,4804.7
A000094,2025-02,4924.0
A000094,2025-03,4172.29
A000094,2025-04,4030.78
A000094,2025-05,3984.64
A000094,2025-06,7054.23
A000094,2025-07,10973.68
A000094,2025-08,10836.35
A000094,2025-09,10695.46
A000094,2025-10,12738.26
A000095,2022-09,-84.82
A000095,2022-10,-140.96
A000095,2022-11,-152.13
A000095,2023-01,-213.66
A000095,2023-03,-293.98
A000095,2023-06,1127.57
A000095,2023-09,912.29
A000095,2023-10,880.84
A000095,2023-11,870.66
A000095,2023-12,399.31
A000095,2024-01,319.82
A000095,2024-02,276.11
A000095,2024-03,12.88
A000095,2024-04,-47.87
A000095,2024-05,-72.06
A000095,2024-06,-464.06
A000095,2024-07,1455.54
A000095,2024-08,3983.33
A000095,2024-09,3765.61
A000095,2024-11,3740.61
A000095,2024-12,3481.45
A000095,2025-02,3311.57
A000095,2025-03,3243.37
A000095,2025-04,4934.36
A000095,2025-05,4898.65
A000095,2025-06,6596.1
A000095,2025-07,6599.18
A000095,2025-08,6589.96
A000095,2025-10,6575.32
A000096,2024-02,-10.64
A000096,2024-08,-87.41
A000096,2024-09,-139.26
A000096,2024-12,-175.06
A000096,2025-07,-224.95
A000096,2025-09,-284.91
A000096,2025-10,-708.52
A000097,2022-08,-65.6
A000097,2022-09,-79.53
A000097,2022-10,-220.16
A000097,2022-11,-426.51
A000097,2022-12,-1210.02
A000097,2023-01,-1269.62
A000097,2023-04,-1392.27
A000097,2023-05,-1659.38
A000097,2023-06,-1694.0
A000097,2023-07,-1724.33
A000097,2023-08,-0.77
A000097,2023-10,-100.54
A000097,2023-12,-168.84
A000097,2024-01,-436.35
A000097,2024-02,-655.77
A000097,2024-03,-811.62
A000097,2024-04,-1259.51
A000097,2024-06,-1281.2
A000097,2024-07,-1414.67
A000097,2024-09,-1431.49
A000097,2024-10,406.49
A000097,2024-11,94.24
A000097,2024-12,-824.07
A000097,2025-01,-915.71
A000097,2025-04,-990.12
A000097,2025-05,-1137.6
A000097,2025-06,-1128.79
A000097,2025-07,-1182.87
A000097,2025-08,-1246.09
A000098,2023-01,63.48
A000098,2023-02,-67.13
A000098,2023-03,-141.01
A000098,2023-04,-139.11
A000098,2023-05,-288.03
A000098,2023-06,-573.43
A000098,2023-07,-882.83
A000098,2023-08,-1188.23
A000098,2023-10,807.83
A000098,2023-11,635.0
A000098,2023-12,4383.08
A000098,2024-01,4040.04
A000098,2024-02,3800.07
A000098,2024-03,4068.83
A000098,2024-05,3912.26
A000098,2024-06,3789.6
A000098,2024-07,3518.77
A000098,2024-08,3432.19
A000098,2024-09,3327.81
A000098,2024-10,5122.74
A000098,2024-11,5001.96
A000098,2024-12,6531.03
A000098,2025-01,6462.69
A000098,2025-02,6304.35
A000098,2025-03,6056.4
A000098,2025-04,6478.82
A000098,2025-05,5972.15
A000098,2025-07,7745.04
A000098,2025-08,7488.19
A000098,2025-09,7664.13
A000098,2025-10,7632.25
A000099,2023-01,-53.61
A000099,2023-04,1852.59
A000099,2023-06,3340.49
A000099,2023-07,3260.47
A000099,2023-08,3194.65
A000099,2023-10,3037.27
A000099,2023-11,3015.69
A000099,2023-12,2962.89
A000099,2024-01,2933.15
A000099,2024-02,2993.25
A000099,2024-04,2968.64
A000099,2024-05,2915.68
A000099,2024-06,2809.18
A000099,2024-07,4640.75
A000099,2024-08,4459.4
A000099,2024-10,4299.33
A000099,2024-12,4087.57
A000099,2025-01,4027.53
A000099,2025-02,3896.95
A000099,2025-03,6286.9
A000099,2025-04,8664.13
A000099,2025-05,8618.64
A000099,2025-06,8420.96
A000099,2025-07,7580.16
A000099,2025-08,7488.05
A000099,2025-09,7592.92
A000100,2023-05,1490.38
A000100,2023-08,989.43
A000100,2023-10,976.72
A000100,2023-12,3513.45
A000100,2024-08,3389.41
A000100,2024-09,3262.51
A000100,2025-05,3191.59
A000100,2025-07,3154.1
A000101,2023-05,-29.13
A000101,2023-06,2494.41
A000101,2023-07,2278.41
A000101,2023-08,2598.83
A000101,2023-09,2514.64
A000101,2023-10,4890.9
A000101,2023-11,4580.49
A000101,2023-12,4454.92
A000101,2024-01,4316.03
A000101,2024-02,4137.16
A000101,2024-03,4032.65
A000101,2024-04,6064.23
A000101,2024-05,5767.85
A000101,2024-06,5605.66
A000101,2024-07,5468.77
A000101,2024-08,5409.64
A000101,2024-09,5335.68
A000101,2024-10,5224.69
A000101,2024-11,4456.78
A000101,2024-12,5831.04
A000101,2025-01,8266.46
A000101,2025-02,7198.7
A000101,2025-03,7083.85
A000101,2025-04,9127.29
A000101,2025-05,8431.12
A000101,2025-06,8385.88
A000101,2025-07,8228.92
A000101,2025-08,8164.43
A000101,2025-09,7654.53
A000101,2025-10,7564.53
A000102,2024-12,1440.73
A000102,2025-01,315.89
A000102,2025-02,-443.19
A000102,2025-03,-591.49
A000102,2025-04,588.56
A000102,2025-05,2213.34
A000102,2025-06,4681.4
A000102,2025-07,4571.08
A000102,2025-08,3410.37
A000102,2025-09,4966.0
A000102,2025-10,5097.79
A000103,2024-12,-233.73
A000103,2025-01,-142.95
A000103,2025-02,-358.82
A000103,2025-03,-770.56
A000103,2025-04,1092.31
A000103,2025-05,660.06
A000103,2025-06,317.2
A000103,2025-07,233.14
A000103,2025-08,-390.25
A000103,2025-09,-692.23
A000103,2025-10,-936.53
A000104,2025-03,-270.85
A000104,2025-04,-753.86
A000104,2025-05,627.05
A000104,2025-06,2843.1
A000104,2025-07,2337.56
A000104,2025-08,1756.84
A000104,2025-09,1413.43
A000104,2025-10,3126.07
A000105,2022-06,48.41
A000105,2023-02,-38.02
A000105,2023-08,-143.59
A000106,2022-07,-85.02
A000106,2022-12,-166.82
A000106,2023-01,-212.69
A000106,2023-02,-232.88
A000106,2024-12,-571.14
A000106,2025-05,-661.89
A000107,2023-06,-59.23
A000107,2023-07,-348.38
A000107,2023-08,-783.67
A000107,2023-09,-1139.65
A000107,2023-10,-1359.47
A000107,2023-11,-1502.95
A000107,2023-12,-1531.45
A000107,2024-01,-1580.24
A000107,2024-03,-1639.95
A000107,2024-04,-1920.58
A000107,2024-06,-286.18
A000107,2024-07,-278.44
A000107,2024-08,-440.04
A000107,2024-09,-474.57
A000107,2024-10,-462.44
A000107,2024-11,-678.94
A000107,2025-03,-688.94
A000107,2025-04,-1143.98
A000107,2025-05,-1188.21
A000107,2025-06,-1741.44
A000107,2025-08,-1863.98
A000107,2025-09,-2042.52
A000108,2023-06,-77.78
A000108,2023-11,-164.71
A000108,2024-01,-170.69
A000108,2024-02,-721.56
A000108,2024-05,-689.6
A000108,2024-11,-700.83
A000108,2025-05,-749.85
A000109,2023-06,-51.68
A000109,2023-07,-124.91
A000109,2023-08,-209.19
A000109,2023-10,-306.48
A000109,2023-11,-328.11
A000109,2023-12,-382.48
A000109,2024-01,-388.55
A000109,2024-02,-449.58
A000109,2024-04,-483.69
A000109,2024-06,1505.92
A000109,2024-07,1460.26
A000109,2024-08,1687.87
A000109,2024-11,1587.9
A000109,2025-01,1522.95
A000109,2025-05,1457.93
A000109,2025-06,1584.13
A000109,2025-08,1531.27
A000109,2025-09,1438.33
A000110,2025-02,-104.23
A000110,2025-03,-714.72
A000110,2025-04,-1419.7
A000110,2025-05,1157.8
A000110,2025-06,673.8
A000110,2025-07,145.88
A000110,2025-08,-401.01
A000110,2025-09,1880.53
A000110,2025-10,1728.33
A000111,2024-10,8.94
A000111,2025-01,2390.2
A000111,2025-10,2395.85
A000112,2024-12,35.46
A000112,2025-01,2350.51
A000112,2025-02,5540.86
A000112,2025-03,7759.38
A000112,2025-04,11407.38
A000112,2025-05,12674.58
A000112,2025-06,15601.9
A000112,2025-07,16172.73
A000112,2025-08,16982.57
A000112,2025-09,20248.79
A000113,2025-03,-712.16
A000113,2025-04,-803.81
A000113,2025-05,1458.62
A000113,2025-06,4044.58
A000113,2025-07,3670.38
A000113,2025-08,3173.8
A000113,2025-09,2410.03
A000113,2025-10,2313.19
A000114,2023-09,-166.64
A000114,2023-10,2632.03
A000114,2023-12,2601.05
A000114,2024-01,4172.88
A000114,2024-02,5998.86
A000114,2024-03,5883.18
A000114,2024-04,7537.46
A000114,2024-05,7373.58
A000114,2024-07,9325.81
A000114,2024-08,8977.91
A000114,2024-09,10486.93
A000114,2024-10,10466.34
A000114,2024-12,10390.02
A000114,2025-01,10375.59
A000114,2025-03,10154.38
A000114,2025-04,9830.98
A000114,2025-05,9803.14
A000114,2025-06,9721.72
A000114,2025-07,9717.71
A000114,2025-09,14317.63
A000115,2023-06,-29.41
A000115,2023-07,-354.06
A000115,2023-09,-426.22
A000115,2023-10,-476.92
A000115,2024-05,-608.52
A000115,2025-07,-561.75
A000116,2023-03,17.27
A000116,2023-10,6.87
A000116,2024-10,-22.11
A000116,2025-04,-126.31
A000117,2022-11,-15.0
A000117,2023-02,-49.37
A000117,2024-01,-117.8
A000117,2024-03,-115.04
A000117,2024-07,-197.31
A000117,2025-06,-614.59
A000117,2025-09,-611.16
A000118,2022-11,-154.39
A000118,2022-12,-264.83
A000118,2023-02,-365.94
A000118,2023-03,-390.72
A000118,2023-05,-384.32
A000118,2023-06,-902.5
A000118,2023-08,-931.56
A000118,2023-09,-986.99
A000118,2023-11,-1125.94
A000118,2024-01,-1331.4
A000118,2024-02,-1508.66
A000118,2024-04,-1548.88
A000118,2024-05,-1669.94
A000118,2024-06,-1726.52
A000118,2024-12,-1784.56
A000118,2025-01,-1824.95
A000118,2025-03,-1834.95
A000118,2025-04,-2042.35
A000118,2025-05,-2169.19
A000118,2025-06,780.4
A000118,2025-07,757.59
A000118,2025-08,675.85
A000118,2025-09,664.92
A000119,2023-02,-502.3
A000119,2023-03,-564.82
A000119,2023-04,830.07
A000119,2023-05,4788.88
A000119,2023-07,4442.26
A000119,2023-08,6598.01
A000119,2023-10,6494.9
A000119,2023-11,6441.55
A000119,2023-12,6334.0
A000119,2024-01,5378.74
A000119,2024-02,5270.88
A000119,2024-03,7886.68
A000119,2024-04,7791.78
A000119,2024-05,7625.03
A000119,2024-06,7628.08
A000119,2024-07,9561.44
A000119,2024-08,9474.97
A000119,2024-09,11486.08
A000119,2024-10,11408.36
