transaction_id,account_id,txn_date,category,channel,amount
T0000490,A000010,2024-11-17,Online,Mobile,-79.53
T0000491,A000010,2023-10-09,Online,Mobile,-73.94
T0000492,A000010,2025-05-11,Transfer,Mobile,-267.49
T0000493,A000010,2023-11-10,Transfer,Web,-585.86
T0000494,A000010,2024-03-24,Interest,Mobile,2.46
T0000495,A000010,2025-06-17,Online,Mobile,-66.84
T0000496,A000011,2023-05-03,POS,Mobile,-82.35
T0000497,A000011,2023-07-27,Online,Mobile,-44.97
T0000498,A000011,2023-12-02,Salary,POS,2944.66
T0000499,A000012,2022-09-23,Bill,POS,-45.51
T0000500,A000012,2023-01-02,Bill,Web,-45.91
T0000501,A000012,2024-08-14,POS,Mobile,-16.12
T0000502,A000012,2023-01-26,Bill,Mobile,-73.19
T0000503,A000012,2024-12-08,POS,POS,-23.84
T0000504,A000012,2023-10-14,Salary,Branch,937.45
T0000505,A000012,2023-01-22,POS,Mobile,-35.48
T0000506,A000012,2024-07-03,Bill,POS,-125.95
T0000507,A000012,2024-10-20,POS,Web,-60.01
T0000508,A000012,2023-11-26,Bill,Mobile,-115.36
T0000509,A000013,2025-04-14,POS,Mobile,-19.05
T0000510,A000013,2025-10-09,Transfer,Branch,-205.22
T0000511,A000013,2025-02-24,POS,Mobile,-97.31
T0000512,A000013,2025-06-04,Transfer,Web,-173.64
T0000513,A000013,2025-03-13,ATM,Mobile,-67.3
T0000514,A000013,2025-08-04,Online,Mobile,-69.26
T0000515,A000014,2025-04-25,ATM,Web,-97.68
T0000516,A000014,2025-06-17,Bill,Mobile,-143.46
T0000517,A000014,2025-05-04,POS,Web,1.08
T0000518,A000014,2025-07-19,Bill,Mobile,-100.3
T0000519,A000014,2025-07-01,Online,ATM,-92.66
T0000520,A000014,2025-03-23,POS,Mobile,-82.61
T0000521,A000014,2025-09-16,Transfer,Web,-253.74
T0000522,A000014,2025-02-18,ATM,Web,-54.25
T0000523,A000014,2025-02-11,POS,Branch,-47.54
T0000524,A000014,2025-05-08,POS,Mobile,-64.59
T0000525,A000014,2025-05-23,Transfer,POS,-337.45
T0000526,A000014,2025-09-29,Bill,Mobile,-142.52
T0000527,A000014,2025-09-17,Interest,Web,2.71
T0000528,A000014,2025-05-02,POS,ATM,-30.81
T0000529,A000014,2025-07-03,POS,Mobile,-66.09
T0000530,A000014,2025-06-28,POS,Mobile,-5.64
T0000531,A000014,2025-07-16,Salary,Mobile,2468.05
T0000532,A000014,2025-06-01,Bill,POS,-20.45
T0000533,A000014,2025-07-25,Online,POS,-49.41
T0000534,A000014,2025-03-05,Online,Mobile,-46.38
T0000535,A000014,2025-01-31,POS,Web,-56.81
T0000536,A000014,2025-02-21,Bill,Branch,-8.28
T0000537,A000014,2025-07-31,POS,Mobile,-36.46
T0000538,A000014,2025-06-18,Bill,Mobile,-68.83
T0000539,A000014,2025-08-12,POS,POS,-15.5
T0000540,A000014,2025-09-16,POS,Mobile,-59.97
T0000541,A000014,2025-06-16,POS,ATM,-9.08
T0000542,A000014,2025-04-30,POS,Web,-96.52
T0000543,A000014,2025-09-20,Online,Mobile,-92.38
T0000544,A000014,2025-08-11,Transfer,POS,2.93
T0000545,A000014,2025-05-14,POS,Mobile,-35.04
T0000546,A000014,2025-01-31,Bill,Mobile,-115.67
T0000547,A000014,2025-09-30,POS,Mobile,-90.2
T0000548,A000014,2025-09-22,Interest,Mobile,1.55
T0000549,A000014,2025-08-12,POS,Mobile,-29.45
T0000550,A000014,2025-04-19,Transfer,POS,-249.29
T0000551,A000014,2025-03-31,POS,POS,-90.18
T0000552,A000014,2025-05-12,Online,Web,-20.41
T0000553,A000014,2025-08-02,Salary,POS,1902.26
T0000554,A000014,2025-08-08,POS,Mobile,-73.55
T0000555,A000014,2025-07-05,Transfer,POS,252.87
T0000556,A000014,2025-04-09,Online,Mobile,-77.91
T0000557,A000014,2025-10-03,POS,Mobile,-20.34
T0000558,A000014,2025-04-24,Bill,ATM,-92.48
T0000559,A000014,2025-04-09,Refund,POS,22.63
T0000560,A000014,2025-02-25,Salary,Mobile,2600.97
T0000561,A000014,2025-03-20,Fee,POS,-5.0
T0000562,A000014,2025-03-28,POS,Mobile,-44.74
T0000563,A000014,2025-09-30,ATM,Mobile,-63.54
T0000564,A000014,2025-09-22,Transfer,Web,-313.47
T0000565,A000014,2025-04-20,Online,Web,-9.95
T0000566,A000014,2025-04-14,POS,Mobile,-33.83
T0000567,A000014,2025-08-16,Online,Mobile,-70.92
T0000568,A000014,2025-03-28,POS,Web,-48.8
T0000569,A000014,2025-03-12,POS,Mobile,-99.61
T0000570,A000014,2025-10-07,Online,POS,-9.37
T0000571,A000014,2025-09-02,POS,POS,-103.94
T0000572,A000014,2025-08-02,Bill,POS,-154.06
T0000573,A000014,2025-08-21,Online,Web,-61.61
T0000574,A000014,2025-03-14,Salary,Mobile,1639.63
T0000575,A000014,2025-07-21,Online,Mobile,-50.19
T0000576,A000014,2025-04-11,Online,Mobile,-58.07
T0000577,A000014,2025-06-23,POS,Branch,-59.55
T0000578,A000014,2025-06-19,POS,Web,-31.15
T0000579,A000014,2025-08-26,POS,Mobile,-64.09
T0000580,A000014,2025-03-12,Salary,POS,1717.47
T0000581,A000014,2025-06-06,Salary,Mobile,2221.7
T0000582,A000014,2025-09-20,Bill,Mobile,-74.93
T0000583,A000014,2025-08-24,Bill,POS,-136.02
T0000584,A000014,2025-08-29,Transfer,POS,-388.72
T0000585,A000014,2025-08-07,Online,Mobile,-19.49
T0000586,A000014,2025-03-28,Transfer,POS,-44.69
T0000587,A000014,2025-09-11,Bill,POS,16.67
T0000588,A000014,2025-07-11,Bill,POS,-67.16
T0000589,A000014,2025-04-25,Transfer,Mobile,47.74
T0000590,A000014,2025-02-08,ATM,Web,-72.08
T0000591,A000014,2025-06-28,POS,Mobile,-28.47
T0000592,A000014,2025-08-15,Online,Mobile,-67.0
T0000593,A000014,2025-04-08,Online,Mobile,-50.83
T0000594,A000014,2025-05-18,Online,Mobile,-74.91
T0000595,A000014,2025-10-08,POS,Web,-42.35
T0000596,A000014,2025-07-10,POS,Mobile,-55.59
T0000597,A000014,2025-07-21,Transfer,Web,-50.37
T0000598,A000014,2025-02-24,Bill,POS,-112.71
T0000599,A000014,2025-07-10,POS,Web,2.1
T0000600,A000014,2025-09-06,ATM,Mobile,-81.86
T0000601,A000014,2025-05-28,POS,Web,-36.96
T0000602,A000014,2025-03-15,POS,Mobile,-95.48
T0000603,A000014,2025-03-22,Salary,Mobile,1501.13
T0000604,A000014,2025-02-01,POS,POS,-6.89
T0000605,A000014,2025-07-18,POS,POS,-72.46
T0000606,A000014,2025-02-25,Online,Mobile,-59.73
T0000607,A000014,2025-05-24,POS,Mobile,-54.66
T0000608,A000014,2025-02-12,Salary,Mobile,1607.5
T0000609,A000014,2025-09-08,POS,Mobile,-44.99
T0000610,A000014,2025-08-25,POS,Mobile,-58.06
T0000611,A000014,2025-08-26,Online,Mobile,-39.91
T0000612,A000014,2025-08-15,Fee,Mobile,-5.0
T0000613,A000014,2025-07-15,Salary,Mobile,1425.64
T0000614,A000014,2025-03-13,Online,Mobile,-41.87
T0000615,A000014,2025-03-01,Transfer,Web,-300.65
T0000616,A000014,2025-07-10,POS,Mobile,-25.86
T0000617,A000014,2025-04-07,POS,Mobile,-84.57
T0000618,A000014,2025-03-22,POS,Mobile,-24.45
T0000619,A000014,2025-08-31,POS,Mobile,-113.76
T0000620,A000014,2025-04-13,ATM,Branch,-33.22
T0000621,A000014,2025-08-07,Online,Web,-11.26
T0000622,A000014,2025-07-04,Transfer,Mobile,-67.1
T0000623,A000014,2025-06-01,Bill,Branch,-169.33
T0000624,A000014,2025-06-22,POS,Mobile,-43.75
T0000625,A000014,2025-02-09,Salary,Web,1641.31
T0000626,A000014,2025-07-18,Online,ATM,10.28
T0000627,A000014,2025-07-20,ATM,Mobile,-114.57
T0000628,A000014,2025-10-04,Fee,POS,-25.0
T0000629,A000014,2025-03-14,Transfer,POS,-256.01
T0000630,A000014,2025-07-03,POS,POS,-86.93
T0000631,A000014,2025-04-14,POS,Mobile,-41.45
T0000632,A000014,2025-08-18,POS,Mobile,-20.4
T0000633,A000015,2025-09-11,POS,Web,-59.99
T0000634,A000015,2025-08-09,Online,Mobile,-46.84
T0000635,A000015,2025-05-31,Transfer,Web,-357.71
T0000636,A000015,2024-12-02,POS,Mobile,-53.94
T0000637,A000015,2024-07-15,Online,Branch,-57.45
T0000638,A000015,2025-04-19,Bill,Mobile,-121.98
T0000639,A000015,2024-08-04,POS,POS,-23.78
T0000640,A000015,2025-05-26,Online,POS,-21.69
T0000641,A000015,2025-03-01,ATM,Web,-42.49
T0000642,A000015,2025-01-09,Salary,POS,2162.77
T0000643,A000015,2025-04-22,Online,POS,16.46
T0000644,A000015,2025-01-15,Interest,POS,0.87
T0000645,A000015,2024-06-14,Fee,Mobile,-5.0
T0000646,A000015,2025-01-25,Online,Mobile,-85.92
T0000647,A000015,2025-01-01,POS,Mobile,-60.96
T0000648,A000015,2025-03-22,ATM,Mobile,-69.72
T0000649,A000015,2024-06-23,Transfer,ATM,15.97
T0000650,A000015,2025-03-29,Interest,POS,3.27
T0000651,A000015,2024-08-14,Fee,ATM,-10.0
T0000652,A000015,2024-08-12,POS,Mobile,-57.42
T0000653,A000015,2025-04-28,Salary,Web,1364.23
T0000654,A000015,2024-11-06,Online,Mobile,-79.59
T0000655,A000015,2025-09-22,Interest,Mobile,-0.29
T0000656,A000015,2025-01-25,Bill,POS,-25.09
T0000657,A000015,2024-09-10,Online,Web,-66.34
T0000658,A000015,2025-07-27,ATM,Web,-55.32
T0000659,A000015,2025-03-26,POS,Mobile,-102.86
T0000660,A000015,2025-09-02,ATM,Mobile,-35.53
T0000661,A000015,2024-11-09,Transfer,Web,0.18
T0000662,A000015,2025-01-31,POS,Web,16.8
T0000663,A000015,2025-07-29,Bill,POS,-155.59
T0000664,A000015,2024-11-15,ATM,Web,-38.6
T0000665,A000015,2025-07-06,POS,Mobile,-43.41
T0000666,A000015,2024-07-20,ATM,POS,-25.39
T0000667,A000015,2024-07-29,POS,Mobile,-46.95
T0000668,A000015,2024-12-21,Transfer,POS,480.74
T0000669,A000015,2024-10-12,POS,Mobile,-51.6
T0000670,A000015,2024-11-23,Online,Web,-48.82
T0000671,A000015,2025-09-15,ATM,Mobile,-61.76
T0000672,A000015,2024-08-12,POS,POS,-12.38
T0000673,A000016,2022-11-22,Transfer,Mobile,-439.34
T0000674,A000016,2023-10-23,Fee,Mobile,-5.0
T0000675,A000016,2023-01-11,Fee,Web,-10.0
T0000676,A000017,2024-10-29,Online,Mobile,-69.54
T0000677,A000017,2024-07-29,ATM,Mobile,-168.68
T0000678,A000018,2023-01-12,Bill,Mobile,-44.99
T0000679,A000018,2025-05-02,Salary,Mobile,2296.16
T0000680,A000018,2025-04-27,Transfer,Mobile,-175.17
T0000681,A000018,2025-02-23,Bill,POS,-36.3
T0000682,A000018,2024-04-09,Fee,Mobile,-25.0
T0000683,A000018,2025-09-23,POS,POS,-18.25
T0000684,A000018,2024-01-26,Online,Mobile,-4.01
T0000685,A000018,2023-05-09,Salary,POS,1631.13
T0000686,A000018,2025-04-12,Transfer,POS,-294.97
T0000687,A000018,2025-09-09,POS,Mobile,2.95
T0000688,A000018,2025-10-03,Transfer,Branch,-295.78
T0000689,A000018,2025-03-10,Online,POS,-47.99
T0000690,A000018,2025-06-15,Online,POS,-81.8
T0000691,A000018,2024-05-06,Bill,POS,-75.93
T0000692,A000018,2024-07-12,Online,Mobile,-17.13
T0000693,A000018,2025-07-09,Online,Mobile,-26.19
T0000694,A000018,2025-04-13,Online,ATM,-47.46
T0000695,A000018,2023-05-18,POS,ATM,-15.26
T0000696,A000018,2025-04-15,Transfer,ATM,3.32
T0000697,A000018,2025-06-15,ATM,Mobile,-93.75
T0000698,A000018,2024-01-25,Online,Web,-51.41
T0000699,A000018,2023-06-29,POS,ATM,-105.62
T0000700,A000018,2023-12-14,POS,Web,-36.78
T0000701,A000018,2025-01-17,Online,Mobile,-125.66
T0000702,A000018,2023-08-02,ATM,POS,-115.61
T0000703,A000018,2024-06-20,Online,Web,-14.01
T0000704,A000018,2025-02-21,Online,Mobile,-50.87
T0000705,A000018,2025-04-24,Fee,POS,-15.0
T0000706,A000018,2023-02-12,POS,Mobile,-29.73
T0000707,A000018,2024-06-01,Transfer,Web,53.48
T0000708,A000018,2025-06-07,Transfer,Web,357.92
T0000709,A000018,2024-05-07,Online,Mobile,-34.91
T0000710,A000018,2024-09-18,Transfer,Web,-384.26
T0000711,A000018,2025-01-16,Transfer,POS,-90.82
T0000712,A000018,2023-08-14,Transfer,ATM,-99.7
T0000713,A000018,2024-10-25,Online,POS,18.15
T0000714,A000018,2024-11-26,Bill,Mobile,-140.49
T0000715,A000018,2023-12-14,Transfer,POS,-535.66
T0000716,A000018,2024-05-14,Bill,Mobile,-112.38
T0000717,A000018,2023-11-29,ATM,Web,-80.41
T0000718,A000018,2025-03-26,Fee,Mobile,-10.0
T0000719,A000018,2024-04-12,Online,Mobile,-102.3
T0000720,A000018,2025-03-12,Fee,Mobile,-15.0
T0000721,A000018,2025-01-27,Online,Mobile,-61.17
T0000722,A000018,2025-10-01,Transfer,Mobile,-286.55
T0000723,A000018,2024-11-15,Transfer,Mobile,291.73
T0000724,A000018,2025-05-09,ATM,Web,-61.57
T0000725,A000018,2024-01-18,POS,Mobile,-63.06
T0000726,A000018,2025-08-20,Fee,Mobile,-15.0
T0000727,A000018,2024-04-01,Bill,Mobile,-120.46
T0000728,A000018,2024-06-03,POS,Mobile,-30.14
T0000729,A000018,2023-12-16,Online,Mobile,-62.9
T0000730,A000018,2023-08-25,POS,Mobile,-23.1
T0000731,A000018,2023-10-30,POS,Mobile,-24.71
T0000732,A000018,2023-02-16,Transfer,Mobile,-190.76
T0000733,A000018,2023-09-08,Salary,Mobile,2060.88
T0000734,A000018,2024-04-06,Bill,Web,-44.89
T0000735,A000018,2023-01-22,Online,Web,-0.89
T0000736,A000018,2023-04-02,Online,Mobile,26.08
T0000737,A000018,2025-04-04,ATM,Web,-4.18
T0000738,A000018,2023-10-31,Transfer,POS,-267.85
T0000739,A000018,2023-05-07,Fee,Mobile,-5.0
T0000740,A000018,2024-11-10,POS,Mobile,-58.92
T0000741,A000018,2024-05-21,POS,Mobile,-5.75
T0000742,A000018,2024-05-05,POS,Web,-73.11
T0000743,A000019,2024-11-05,Transfer,Mobile,127.79
T0000744,A000019,2024-06-14,Bill,Web,-36.8
T0000745,A000019,2024-10-20,POS,ATM,-55.08
T0000746,A000019,2025-05-11,Transfer,Web,-110.34
T0000747,A000019,2024-07-05,Bill,Mobile,-97.36
T0000748,A000019,2024-10-22,ATM,ATM,-98.43
T0000749,A000020,2023-03-31,Online,Web,-8.85
T0000750,A000020,2024-06-07,POS,Mobile,-40.63
T0000751,A000020,2024-05-09,Transfer,POS,32.92
T0000752,A000020,2024-01-23,Online,Mobile,-33.14
T0000753,A000020,2024-08-09,POS,Mobile,-29.05
T0000754,A000020,2025-06-14,POS,Web,-31.3
T0000755,A000020,2025-04-09,Online,POS,-84.23
T0000756,A000020,2025-02-22,Salary,POS,1827.45
T0000757,A000020,2023-03-27,Transfer,POS,151.82
T0000758,A000020,2023-07-07,Interest,Mobile,2.91
T0000759,A000020,2023-08-12,POS,Mobile,-68.17
T0000760,A000020,2023-08-18,Salary,Branch,2832.8
T0000761,A000020,2023-05-15,POS,Web,-26.09
T0000762,A000020,2024-06-22,Bill,Mobile,-192.09
T0000763,A000020,2024-10-31,POS,Mobile,4.15
T0000764,A000020,2024-12-17,Transfer,Mobile,-50.79
T0000765,A000020,2023-09-26,Transfer,Mobile,-180.6
T0000766,A000020,2025-01-12,ATM,Mobile,-103.41
T0000767,A000020,2025-08-01,Salary,Mobile,1868.94
T0000768,A000020,2025-05-24,Online,Mobile,-48.58
T0000769,A000020,2025-08-30,Salary,Mobile,2315.85
T0000770,A000020,2023-10-16,Online,Mobile,-54.3
T0000771,A000020,2024-01-13,Fee,Branch,-25.0
T0000772,A000020,2025-09-13,Online,Mobile,-65.42
T0000773,A000020,2024-02-13,Fee,Mobile,-5.0
T0000774,A000020,2024-12-17,POS,Mobile,-42.28
T0000775,A000020,2025-08-18,Online,Web,-52.39
T0000776,A000020,2023-05-12,POS,Mobile,-52.06
T0000777,A000020,2025-05-15,Salary,ATM,2017.89
T0000778,A000020,2023-06-29,Transfer,Mobile,-242.88
T0000779,A000020,2023-07-19,Transfer,POS,-322.59
T0000780,A000020,2023-05-20,Interest,Mobile,0.78
T0000781,A000020,2024-03-04,Fee,Mobile,-5.0
T0000782,A000020,2024-07-16,POS,Web,-104.46
T0000783,A000020,2025-05-27,Transfer,ATM,-680.44
T0000784,A000020,2024-10-08,Transfer,Mobile,-324.32
T0000785,A000020,2024-08-26,POS,Mobile,-17.69
T0000786,A000020,2025-09-02,Bill,POS,-107.94
T0000787,A000020,2023-07-14,ATM,Mobile,-72.48
T0000788,A000020,2023-12-15,Transfer,POS,-194.37
T0000789,A000020,2025-09-30,Transfer,Mobile,-769.39
T0000790,A000021,2025-02-24,Online,Mobile,-28.27
T0000791,A000021,2024-02-29,Online,Mobile,-47.65
T0000792,A000021,2024-08-08,Online,POS,-65.02
T0000793,A000021,2024-06-22,Salary,Branch,879.04
T0000794,A000021,2025-09-09,POS,Mobile,-69.06
T0000795,A000021,2025-07-03,Fee,Mobile,-25.0
T0000796,A000021,2024-06-25,ATM,Mobile,-57.56
T0000797,A000021,2024-06-05,POS,Mobile,-26.67
T0000798,A000021,2023-04-21,POS,Mobile,-40.39
T0000799,A000021,2024-08-31,Bill,Mobile,-29.2
T0000800,A000021,2025-08-21,Salary,Web,1798.31
T0000801,A000021,2024-09-01,Transfer,Branch,-512.51
T0000802,A000021,2024-05-14,POS,POS,-33.85
T0000803,A000021,2023-10-01,POS,Mobile,-26.7
T0000804,A000021,2023-03-08,Transfer,Mobile,-209.98
T0000805,A000021,2025-08-23,ATM,Web,17.15
T0000806,A000021,2023-12-27,Bill,POS,-77.67
T0000807,A000021,2023-06-28,POS,Web,-9.52
T0000808,A000021,2023-08-01,Fee,Mobile,-15.0
T0000809,A000021,2023-03-16,Salary,Mobile,1895.27
T0000810,A000021,2023-10-19,POS,Web,-59.43
T0000811,A000021,2025-01-28,POS,Mobile,-64.94
T0000812,A000021,2023-06-03,POS,Branch,-52.78
T0000813,A000021,2024-08-14,POS,Mobile,-79.18
T0000814,A000021,2025-03-20,Transfer,Web,-572.91
T0000815,A000021,2025-03-16,POS,Mobile,-53.78
T0000816,A000021,2024-01-21,Bill,Mobile,-77.83
T0000817,A000021,2025-03-22,POS,Branch,-18.29
T0000818,A000021,2023-03-22,POS,POS,-43.98
T0000819,A000021,2023-03-06,POS,POS,-45.98
T0000820,A000021,2024-09-30,Bill,POS,-131.9
T0000821,A000021,2025-03-24,Transfer,Mobile,55.61
T0000822,A000021,2023-10-24,POS,Mobile,-50.95
T0000823,A000021,2024-03-11,POS,Web,-23.0
T0000824,A000021,2025-09-28,POS,ATM,-78.81
T0000825,A000021,2024-07-30,POS,Mobile,-13.96
T0000826,A000021,2023-10-06,Bill,Web,-51.17
T0000827,A000022,2025-06-04,POS,Mobile,-27.03
T0000828,A000022,2025-05-01,POS,Mobile,-34.65
T0000829,A000022,2025-07-31,POS,Mobile,-103.95
T0000830,A000022,2024-08-22,ATM,POS,-28.48
T0000831,A000022,2025-06-03,ATM,POS,-69.92
T0000832,A000022,2024-09-02,POS,POS,-9.14
T0000833,A000022,2025-03-06,Salary,Mobile,1160.43
T0000834,A000022,2025-10-03,Transfer,POS,263.01
T0000835,A000022,2025-07-11,ATM,Mobile,-76.71
T0000836,A000022,2025-03-28,Online,POS,-44.6
T0000837,A000022,2024-10-01,POS,Web,-68.06
T0000838,A000022,2024-12-22,POS,POS,-101.19
T0000839,A000022,2025-03-24,POS,Mobile,16.33
T0000840,A000022,2024-11-10,POS,Mobile,-83.37
T0000841,A000022,2025-07-12,Online,Web,-11.1
T0000842,A000022,2024-09-21,Online,Mobile,-84.36
T0000843,A000022,2025-09-07,POS,Web,-58.31
T0000844,A000022,2025-09-11,Bill,Mobile,-80.0
T0000845,A000022,2024-08-30,POS,Web,-11.35
T0000846,A000022,2024-12-18,POS,Mobile,-90.0
T0000847,A000022,2024-09-17,POS,Web,-45.18
T0000848,A000022,2025-06-08,Transfer,Mobile,48.59
T0000849,A000022,2024-11-30,POS,Mobile,-17.93
T0000850,A000022,2025-06-21,Online,Mobile,-96.2
T0000851,A000022,2024-10-14,Online,POS,-54.38
T0000852,A000022,2025-09-06,Online,Web,25.94
T0000853,A000022,2025-09-03,ATM,Branch,-52.2
T0000854,A000022,2025-07-02,Online,Mobile,-30.62
T0000855,A000022,2025-06-28,Transfer,Mobile,49.4
T0000856,A000022,2025-03-05,Bill,POS,-146.99
T0000857,A000022,2024-12-12,Transfer,Mobile,111.6
T0000858,A000022,2025-03-04,POS,Mobile,-39.12
T0000859,A000022,2025-03-01,Salary,Web,1699.01
T0000860,A000022,2024-12-09,Bill,POS,-51.14
T0000861,A000022,2024-12-24,Transfer,Mobile,-507.25
T0000862,A000022,2024-10-23,Transfer,Mobile,-274.88
T0000863,A000022,2025-01-06,Online,Mobile,-82.07
T0000864,A000022,2025-09-14,Refund,Mobile,-0.93
T0000865,A000022,2025-09-09,ATM,POS,-7.03
T0000866,A000022,2025-07-26,POS,Web,-53.31
T0000867,A000022,2025-04-26,Salary,Mobile,2043.62
T0000868,A000022,2025-06-09,Online,Branch,10.43
T0000869,A000022,2025-06-24,Bill,Web,-85.19
T0000870,A000022,2024-10-14,POS,Mobile,-101.98
T0000871,A000022,2025-05-20,Transfer,Web,-281.98
T0000872,A000022,2025-04-03,Online,Branch,-20.29
T0000873,A000022,2025-03-10,POS,POS,-81.82
T0000874,A000022,2024-11-26,Bill,POS,-79.92
T0000875,A000022,2025-08-09,POS,Web,-57.77
T0000876,A000022,2025-07-08,Interest,Mobile,2.69
T0000877,A000022,2024-08-28,POS,Branch,-15.56
T0000878,A000022,2024-10-30,Bill,Mobile,-38.95
T0000879,A000022,2024-09-13,Refund,POS,11.77
T0000880,A000022,2025-02-02,POS,Web,-51.83
T0000881,A000022,2024-11-01,POS,Web,-73.2
T0000882,A000022,2025-02-13,Online,Web,-12.81
T0000883,A000023,2023-03-01,POS,Web,-38.44
T0000884,A000023,2025-02-26,POS,Mobile,-17.89
T0000885,A000023,2024-11-15,Transfer,Web,-706.33
T0000886,A000023,2024-02-04,ATM,Mobile,-88.15
T0000887,A000023,2025-04-24,POS,Web,-25.77
T0000888,A000023,2023-05-06,Salary,Mobile,2213.98
T0000889,A000023,2024-01-11,Fee,Web,-10.0
T0000890,A000023,2023-08-24,POS,Web,6.69
T0000891,A000023,2023-02-21,Bill,POS,-108.95
T0000892,A000023,2025-09-22,POS,ATM,-71.89
T0000893,A000023,2023-11-18,Transfer,Web,-126.74
T0000894,A000023,2022-12-19,Transfer,Mobile,-334.49
T0000895,A000023,2024-01-08,POS,Web,-50.81
T0000896,A000023,2024-11-03,Bill,Web,-42.77
T0000897,A000023,2025-01-10,Salary,Mobile,1500.05
T0000898,A000023,2025-06-23,POS,POS,20.81
T0000899,A000023,2024-11-05,Salary,Mobile,2329.07
T0000900,A000023,2025-02-14,Online,Mobile,-56.86
T0000901,A000023,2023-05-18,Online,Web,-13.39
T0000902,A000023,2023-03-13,Refund,POS,44.25
T0000903,A000023,2023-12-21,POS,Mobile,15.07
T0000904,A000023,2025-08-31,Fee,Web,-25.0
T0000905,A000023,2023-06-29,POS,Mobile,-54.23
T0000906,A000023,2025-09-14,POS,POS,30.86
T0000907,A000023,2025-09-08,POS,POS,-77.6
T0000908,A000023,2023-10-14,POS,Web,-22.1
T0000909,A000023,2024-02-08,Transfer,POS,93.55
T0000910,A000023,2025-09-27,Salary,Mobile,2315.08
T0000911,A000023,2025-05-22,Transfer,Mobile,175.37
T0000912,A000023,2022-12-17,Online,POS,-44.15
T0000913,A000023,2023-04-20,POS,Mobile,-43.52
T0000914,A000023,2025-06-11,Bill,Web,-21.47
T0000915,A000023,2023-09-16,Online,ATM,-94.66
T0000916,A000023,2024-08-08,POS,Mobile,-103.06
T0000917,A000023,2022-11-14,Online,POS,-61.47
T0000918,A000023,2024-11-26,Interest,POS,2.37
T0000919,A000023,2025-02-21,ATM,Web,-37.0
T0000920,A000023,2025-08-29,Bill,POS,-89.61
T0000921,A000023,2024-06-08,ATM,POS,-41.79
T0000922,A000023,2025-08-14,Transfer,POS,-189.97
T0000923,A000023,2023-11-02,POS,Web,-107.76
T0000924,A000023,2023-06-05,POS,Mobile,-65.67
T0000925,A000023,2023-09-29,POS,Web,-30.97
T0000926,A000023,2023-11-13,POS,Mobile,-42.93
T0000927,A000023,2024-12-05,POS,POS,-36.54
T0000928,A000023,2024-06-03,Transfer,POS,-143.3
T0000929,A000023,2024-08-19,Online,POS,-44.73
T0000930,A000023,2023-08-01,POS,Branch,-50.24
T0000931,A000023,2024-07-09,Online,Mobile,-4.19
T0000932,A000023,2024-06-15,POS,POS,-42.72
T0000933,A000023,2023-04-04,Online,Mobile,-19.44
T0000934,A000023,2024-09-21,Online,Mobile,-34.33
T0000935,A000023,2025-06-24,Bill,POS,-52.36
T0000936,A000023,2025-03-11,ATM,Mobile,-70.81
T0000937,A000023,2024-07-07,POS,POS,-86.69
T0000938,A000023,2023-11-16,POS,Web,-58.71
T0000939,A000023,2025-03-23,Transfer,Mobile,163.44
T0000940,A000023,2024-01-11,ATM,Mobile,-67.54
T0000941,A000023,2025-02-27,Bill,Mobile,-188.55
T0000942,A000023,2023-12-24,Transfer,Mobile,-154.13
T0000943,A000023,2024-08-27,Online,Mobile,-43.66
T0000944,A000023,2022-10-26,Online,Mobile,-60.69
T0000945,A000023,2025-02-04,Salary,Web,1633.55
T0000946,A000023,2024-12-18,ATM,Web,-16.81
T0000947,A000023,2023-10-01,POS,POS,-3.7
T0000948,A000023,2022-11-28,Online,Web,-66.22
T0000949,A000023,2025-07-03,Salary,Mobile,3104.93
T0000950,A000023,2022-12-26,ATM,Mobile,-104.2
T0000951,A000023,2023-02-16,Bill,Mobile,-130.18
T0000952,A000023,2025-02-10,POS,POS,-47.08
T0000953,A000023,2023-07-25,POS,Mobile,-8.6
T0000954,A000023,2022-11-24,Online,Mobile,-67.29
T0000955,A000023,2024-04-02,Bill,POS,-147.32
T0000956,A000023,2024-12-31,Transfer,POS,-63.98
T0000957,A000023,2025-09-13,POS,Mobile,-121.75
T0000958,A000023,2025-07-31,Online,Mobile,-43.75
T0000959,A000023,2023-04-19,Online,POS,-79.32
T0000960,A000024,2025-09-23,ATM,Mobile,-131.81
T0000961,A000024,2025-05-07,Online,Mobile,-105.51
T0000962,A000024,2025-07-25,ATM,Mobile,-68.09
T0000963,A000024,2025-08-22,Salary,Mobile,1908.38
T0000964,A000024,2025-04-06,POS,Mobile,-80.28
T0000965,A000024,2025-05-18,Online,Mobile,-21.88
T0000966,A000024,2025-07-23,Interest,Mobile,3.83
T0000967,A000024,2025-09-25,Bill,Mobile,-38.05
T0000968,A000024,2025-06-09,Bill,POS,-143.59
T0000969,A000024,2025-04-27,POS,Web,-44.74
T0000970,A000024,2025-08-07,POS,POS,-35.0
T0000971,A000024,2025-03-31,Transfer,POS,34.1
T0000972,A000024,2025-06-02,POS,Mobile,-19.11
